Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
30314,DataTech Solutions,Influencer,Men 18-24,15 days,Website,"0,06","$6.778,00","6,6",Los Angeles,2021-01-19,821,3839,2,Tech Enthusiasts,1,January
30315,Innovate Industries,Influencer,Women 25-34,30 days,Website,"0,02","$15.482,00","3,34",New York,2021-01-20,667,2198,3,Fashionistas,1,January
30316,NexGen Systems,Influencer,Women 35-44,30 days,Website,"0,14","$15.511,00","3,09",Chicago,2021-01-21,533,2478,4,Tech Enthusiasts,1,January
30317,NexGen Systems,Social Media,Men 18-24,45 days,YouTube,"0,14","$18.669,00","2,77",Los Angeles,2021-01-22,150,1623,5,Foodies,1,January
30318,TechCorp,Email,All Ages,60 days,Email,"0,01","$18.856,00","4,89",Miami,2021-01-23,812,8940,4,Outdoor Adventurers,1,January
30319,NexGen Systems,Influencer,All Ages,45 days,YouTube,"0,02","$18.461,00","3,72",Chicago,2021-01-24,682,6763,9,Tech Enthusiasts,1,January
30320,NexGen Systems,Social Media,Women 25-34,45 days,YouTube,"0,09","$5.696,00","6,55",Los Angeles,2021-01-25,820,2348,6,Foodies,1,January
30321,Alpha Innovations,Influencer,Men 18-24,15 days,Website,"0,04","$14.922,00",5,New York,2021-01-26,225,3706,6,Fashionistas,1,January
30322,DataTech Solutions,Influencer,Women 25-34,30 days,YouTube,"0,05","$6.261,00","6,33",Houston,2021-01-27,936,9720,4,Outdoor Adventurers,1,January
30323,Innovate Industries,Influencer,Men 18-24,30 days,YouTube,"0,02","$6.888,00","3,05",Houston,2021-01-28,581,1712,8,Outdoor Adventurers,1,January
30324,Alpha Innovations,Influencer,Women 25-34,15 days,Website,"0,11","$14.677,00","7,13",Miami,2021-01-29,399,6959,6,Foodies,1,January
30325,Innovate Industries,Social Media,Men 25-34,15 days,Website,"0,11","$8.988,00","5,73",Miami,2021-01-30,180,3313,6,Fashionistas,1,January
30326,TechCorp,Influencer,Women 25-34,60 days,Website,"0,05","$15.393,00","2,11",New York,2021-01-31,900,1395,5,Outdoor Adventurers,1,January
30661,DataTech Solutions,Email,Women 35-44,45 days,Google Ads,"0,06","$9.842,00","6,17",New York,2021-01-01,615,5433,8,Tech Enthusiasts,1,January
30662,NexGen Systems,Search,Men 18-24,30 days,Email,"0,03","$18.529,00","7,41",New York,2021-01-02,786,2670,1,Fashionistas,1,January
30663,NexGen Systems,Search,All Ages,60 days,Instagram,"0,06","$10.036,00","2,25",Houston,2021-01-03,292,4195,4,Tech Enthusiasts,1,January
30664,Innovate Industries,Influencer,Men 18-24,60 days,Email,"0,06","$13.588,00","5,35",New York,2021-01-04,355,2315,1,Foodies,1,January
30665,DataTech Solutions,Email,Women 35-44,60 days,Google Ads,"0,14","$15.202,00","7,85",Los Angeles,2021-01-05,639,2986,8,Tech Enthusiasts,1,January
30666,DataTech Solutions,Social Media,Men 25-34,45 days,Email,"0,14","$13.832,00","6,61",Los Angeles,2021-01-06,503,9758,9,Foodies,1,January
30667,TechCorp,Social Media,Men 25-34,15 days,Instagram,"0,11","$19.856,00","4,24",Chicago,2021-01-07,917,9197,8,Fashionistas,1,January
30668,TechCorp,Influencer,All Ages,30 days,YouTube,"0,08","$8.610,00","2,42",Houston,2021-01-08,324,6111,5,Health & Wellness,1,January
30669,DataTech Solutions,Influencer,Men 25-34,15 days,YouTube,"0,06","$16.408,00","4,18",Los Angeles,2021-01-09,605,6000,2,Outdoor Adventurers,1,January
30670,TechCorp,Social Media,Women 25-34,60 days,Facebook,"0,11","$15.910,00","2,46",Chicago,2021-01-10,480,6465,6,Health & Wellness,1,January
30671,DataTech Solutions,Social Media,Women 35-44,60 days,Instagram,"0,01","$13.947,00","5,28",Miami,2021-01-11,217,8579,9,Foodies,1,January
30672,NexGen Systems,Influencer,Men 25-34,30 days,Instagram,"0,07","$8.882,00","2,45",Houston,2021-01-12,432,5853,7,Outdoor Adventurers,1,January
30673,Alpha Innovations,Email,All Ages,45 days,Website,"0,09","$19.285,00","6,8",New York,2021-01-13,105,3378,10,Health & Wellness,1,January
30674,Innovate Industries,Email,Men 25-34,45 days,Website,"0,13","$7.134,00","6,28",Chicago,2021-01-14,126,1384,8,Foodies,1,January
30675,Innovate Industries,Social Media,All Ages,45 days,Website,"0,07","$6.271,00","6,19",Houston,2021-01-15,735,2951,1,Tech Enthusiasts,1,January
30676,Innovate Industries,Display,Men 18-24,30 days,YouTube,"0,14","$12.356,00","4,98",New York,2021-01-16,799,1083,8,Fashionistas,1,January
30677,NexGen Systems,Search,Women 35-44,30 days,Instagram,"0,08","$10.744,00","6,42",Miami,2021-01-17,880,8617,2,Foodies,1,January
30678,Innovate Industries,Influencer,Women 25-34,30 days,Instagram,"0,13","$7.376,00","2,1",Los Angeles,2021-01-18,939,3220,2,Health & Wellness,1,January
30679,TechCorp,Search,Women 35-44,15 days,Facebook,"0,08","$11.747,00","2,14",Chicago,2021-01-19,786,7628,5,Health & Wellness,1,January
30680,Alpha Innovations,Influencer,Women 25-34,15 days,YouTube,"0,13","$12.829,00","3,48",Houston,2021-01-20,953,9932,2,Health & Wellness,1,January
30681,TechCorp,Social Media,Men 18-24,45 days,Email,"0,04","$19.570,00","6,42",Houston,2021-01-21,574,1231,1,Health & Wellness,1,January
30682,Alpha Innovations,Display,Men 18-24,30 days,Instagram,"0,06","$16.943,00","6,59",New York,2021-01-22,175,8430,2,Foodies,1,January
30683,TechCorp,Influencer,Women 25-34,60 days,YouTube,"0,1","$6.300,00","2,14",Miami,2021-01-23,964,7602,1,Outdoor Adventurers,1,January
30684,Innovate Industries,Search,Men 25-34,15 days,YouTube,"0,11","$7.191,00","5,46",Chicago,2021-01-24,667,5707,6,Tech Enthusiasts,1,January
30685,NexGen Systems,Email,Women 35-44,60 days,Website,"0,01","$18.660,00","2,13",Miami,2021-01-25,190,2953,8,Outdoor Adventurers,1,January
30686,TechCorp,Social Media,Men 25-34,30 days,YouTube,"0,06","$6.868,00","3,04",Los Angeles,2021-01-26,230,4023,5,Fashionistas,1,January
30687,NexGen Systems,Search,Men 18-24,60 days,Email,"0,03","$5.303,00","7,66",Los Angeles,2021-01-27,505,4313,9,Outdoor Adventurers,1,January
30688,NexGen Systems,Search,Men 25-34,30 days,Google Ads,"0,12","$5.930,00","3,06",Chicago,2021-01-28,275,7700,4,Foodies,1,January
30689,Innovate Industries,Social Media,Women 35-44,45 days,Google Ads,"0,12","$12.075,00","5,35",Los Angeles,2021-01-29,750,6627,7,Outdoor Adventurers,1,January
30690,DataTech Solutions,Email,All Ages,60 days,Instagram,"0,04","$19.082,00","4,88",Los Angeles,2021-01-30,939,5289,9,Tech Enthusiasts,1,January
30691,Innovate Industries,Search,Men 18-24,45 days,YouTube,"0,05","$19.022,00","4,38",Miami,2021-01-31,935,5443,2,Health & Wellness,1,January
31026,NexGen Systems,Social Media,Women 35-44,15 days,Instagram,"0,08","$17.150,00","7,28",Chicago,2021-01-01,590,4301,9,Tech Enthusiasts,1,January
31027,NexGen Systems,Search,All Ages,60 days,Website,"0,09","$6.607,00",6,New York,2021-01-02,636,6268,10,Fashionistas,1,January
31028,NexGen Systems,Social Media,Men 25-34,45 days,Email,"0,06","$6.383,00","2,41",Los Angeles,2021-01-03,748,5368,2,Tech Enthusiasts,1,January
31029,TechCorp,Email,All Ages,15 days,Instagram,"0,1","$6.895,00","4,07",Miami,2021-01-04,309,1786,6,Foodies,1,January
31030,NexGen Systems,Search,Women 35-44,30 days,Facebook,"0,14","$11.740,00","4,77",Miami,2021-01-05,403,8358,7,Outdoor Adventurers,1,January
31031,DataTech Solutions,Social Media,Women 25-34,30 days,Google Ads,"0,07","$13.046,00","6,06",Los Angeles,2021-01-06,693,8104,6,Tech Enthusiasts,1,January
31032,DataTech Solutions,Display,Women 25-34,30 days,Website,"0,13","$7.556,00","7,87",Miami,2021-01-07,987,9683,8,Health & Wellness,1,January
31033,Alpha Innovations,Influencer,Women 35-44,45 days,Google Ads,"0,07","$10.986,00","4,39",Los Angeles,2021-01-08,600,2445,10,Outdoor Adventurers,1,January
31034,Innovate Industries,Search,Women 25-34,30 days,Instagram,"0,04","$9.947,00","5,09",Chicago,2021-01-09,303,4020,4,Outdoor Adventurers,1,January
31035,Innovate Industries,Display,Men 25-34,30 days,Google Ads,"0,04","$17.559,00","4,22",Houston,2021-01-10,863,7390,6,Outdoor Adventurers,1,January
31036,Innovate Industries,Search,Women 25-34,15 days,Instagram,"0,12","$19.849,00","2,73",Los Angeles,2021-01-11,216,2364,8,Outdoor Adventurers,1,January
31037,TechCorp,Search,All Ages,45 days,Email,"0,15","$5.242,00","3,62",Los Angeles,2021-01-12,754,6527,2,Health & Wellness,1,January
31038,NexGen Systems,Search,All Ages,15 days,Facebook,"0,12","$10.704,00","7,68",Houston,2021-01-13,308,3515,7,Foodies,1,January
31039,Innovate Industries,Social Media,Women 25-34,60 days,Facebook,"0,07","$8.881,00",3,Los Angeles,2021-01-14,536,4442,5,Tech Enthusiasts,1,January
31040,Alpha Innovations,Influencer,Women 35-44,60 days,Facebook,"0,07","$16.530,00","7,85",Chicago,2021-01-15,294,1647,3,Outdoor Adventurers,1,January
31041,NexGen Systems,Social Media,Men 18-24,15 days,Instagram,"0,06","$5.023,00","2,55",Chicago,2021-01-16,497,4416,9,Foodies,1,January
31042,DataTech Solutions,Social Media,All Ages,15 days,Google Ads,"0,08","$9.535,00","2,69",Miami,2021-01-17,437,2037,8,Foodies,1,January
31043,Alpha Innovations,Social Media,Women 35-44,30 days,Facebook,"0,1","$16.288,00","7,02",Miami,2021-01-18,334,2225,10,Health & Wellness,1,January
31044,NexGen Systems,Display,Men 25-34,30 days,Email,"0,06","$5.933,00","3,42",New York,2021-01-19,387,4531,4,Fashionistas,1,January
31045,DataTech Solutions,Search,Men 18-24,45 days,Website,"0,14","$19.453,00","7,57",Los Angeles,2021-01-20,565,7783,10,Tech Enthusiasts,1,January
31046,DataTech Solutions,Social Media,Men 18-24,30 days,Instagram,"0,07","$7.387,00","3,03",Los Angeles,2021-01-21,599,1852,9,Fashionistas,1,January
31047,Alpha Innovations,Email,Men 25-34,15 days,Facebook,"0,01","$14.392,00","3,65",Chicago,2021-01-22,460,6862,1,Foodies,1,January
31048,Alpha Innovations,Search,Women 35-44,15 days,Google Ads,"0,04","$5.533,00","2,66",Houston,2021-01-23,319,3766,8,Outdoor Adventurers,1,January
31049,DataTech Solutions,Email,Women 35-44,60 days,Facebook,"0,03","$13.840,00","2,96",Los Angeles,2021-01-24,402,7906,4,Foodies,1,January
31050,NexGen Systems,Search,Men 18-24,60 days,Website,"0,11","$15.358,00","6,47",Houston,2021-01-25,625,8599,10,Tech Enthusiasts,1,January
31051,DataTech Solutions,Display,Men 18-24,45 days,Facebook,"0,08","$8.069,00","3,91",Chicago,2021-01-26,616,3964,10,Foodies,1,January
31052,Alpha Innovations,Display,Women 25-34,15 days,YouTube,"0,15","$14.823,00","2,29",New York,2021-01-27,740,2031,10,Outdoor Adventurers,1,January
31053,Alpha Innovations,Social Media,Women 25-34,30 days,Website,"0,13","$10.374,00","3,52",Los Angeles,2021-01-28,351,6737,7,Tech Enthusiasts,1,January
31054,Alpha Innovations,Display,Women 25-34,15 days,Facebook,"0,11","$17.509,00","4,98",New York,2021-01-29,208,8993,7,Tech Enthusiasts,1,January
31055,TechCorp,Social Media,All Ages,15 days,Google Ads,"0,08","$7.285,00","4,65",Miami,2021-01-30,837,4699,4,Health & Wellness,1,January
31056,DataTech Solutions,Social Media,Men 18-24,30 days,Google Ads,"0,08","$13.263,00","6,64",New York,2021-01-31,411,5720,7,Tech Enthusiasts,1,January
31391,Innovate Industries,Social Media,All Ages,60 days,Email,"0,04","$9.945,00","2,61",Los Angeles,2021-01-01,631,6441,10,Health & Wellness,1,January
31392,Innovate Industries,Influencer,Men 18-24,15 days,Facebook,"0,01","$14.856,00","5,42",Los Angeles,2021-01-02,384,2475,10,Fashionistas,1,January
31393,NexGen Systems,Influencer,Men 25-34,15 days,Email,"0,03","$14.915,00","5,36",Los Angeles,2021-01-03,798,6920,6,Outdoor Adventurers,1,January
31394,Alpha Innovations,Influencer,Men 18-24,30 days,Facebook,"0,07","$16.943,00","3,33",Miami,2021-01-04,441,9107,10,Tech Enthusiasts,1,January
31395,TechCorp,Influencer,Women 35-44,15 days,Website,"0,06","$10.455,00","7,6",Houston,2021-01-05,880,8886,9,Fashionistas,1,January
31396,Innovate Industries,Search,Women 35-44,60 days,Facebook,"0,1","$16.643,00","6,41",Miami,2021-01-06,129,9005,6,Fashionistas,1,January
31397,Alpha Innovations,Display,Women 25-34,15 days,YouTube,"0,05","$18.512,00","4,49",Houston,2021-01-07,942,2184,1,Tech Enthusiasts,1,January
31398,DataTech Solutions,Email,Women 25-34,45 days,Instagram,"0,12","$5.062,00","3,97",Miami,2021-01-08,803,3029,3,Outdoor Adventurers,1,January
31399,Innovate Industries,Display,Women 35-44,30 days,Google Ads,"0,14","$19.824,00","4,83",Chicago,2021-01-09,669,3121,2,Tech Enthusiasts,1,January
31400,TechCorp,Email,Men 25-34,45 days,Instagram,"0,12","$14.982,00","4,89",Los Angeles,2021-01-10,329,1443,7,Fashionistas,1,January
31401,Alpha Innovations,Display,Men 18-24,15 days,Website,"0,02","$16.234,00","2,54",Chicago,2021-01-11,842,3314,3,Outdoor Adventurers,1,January
31402,Innovate Industries,Display,Women 25-34,30 days,Email,"0,06","$13.447,00","5,08",Los Angeles,2021-01-12,806,2408,7,Foodies,1,January
31403,Innovate Industries,Search,Women 25-34,30 days,Facebook,"0,04","$12.770,00","2,5",Chicago,2021-01-13,475,7424,9,Fashionistas,1,January
31404,DataTech Solutions,Display,Men 25-34,60 days,YouTube,"0,05","$18.805,00","4,54",Houston,2021-01-14,621,6354,6,Health & Wellness,1,January
31405,TechCorp,Email,Men 25-34,45 days,Website,"0,11","$18.132,00","3,03",New York,2021-01-15,703,8875,6,Foodies,1,January
31406,NexGen Systems,Social Media,Women 35-44,30 days,Instagram,"0,12","$16.955,00","5,43",New York,2021-01-16,687,1301,8,Tech Enthusiasts,1,January
31407,TechCorp,Social Media,Women 25-34,30 days,Website,"0,07","$18.766,00","5,48",Miami,2021-01-17,462,8244,2,Outdoor Adventurers,1,January
31408,DataTech Solutions,Email,Women 35-44,60 days,Email,"0,12","$5.015,00","6,5",Chicago,2021-01-18,124,4230,5,Fashionistas,1,January
31409,NexGen Systems,Search,Women 25-34,45 days,Google Ads,"0,08","$13.404,00","2,21",Los Angeles,2021-01-19,339,8963,8,Fashionistas,1,January
31410,TechCorp,Email,Men 18-24,30 days,Facebook,"0,11","$10.816,00","5,7",New York,2021-01-20,942,3667,2,Health & Wellness,1,January
31411,TechCorp,Social Media,Women 25-34,30 days,Google Ads,"0,13","$17.432,00","2,81",Los Angeles,2021-01-21,453,2815,8,Health & Wellness,1,January
31412,DataTech Solutions,Display,Men 18-24,15 days,Website,"0,05","$18.932,00","2,52",Los Angeles,2021-01-22,160,3925,1,Tech Enthusiasts,1,January
31413,Alpha Innovations,Influencer,Men 25-34,30 days,Website,"0,13","$14.321,00","3,79",Houston,2021-01-23,968,8120,9,Health & Wellness,1,January
31414,TechCorp,Email,Women 35-44,60 days,Facebook,"0,13","$14.124,00","2,19",Chicago,2021-01-24,325,3256,5,Tech Enthusiasts,1,January
31415,DataTech Solutions,Search,All Ages,15 days,Google Ads,"0,08","$8.323,00","4,5",Houston,2021-01-25,811,6344,7,Tech Enthusiasts,1,January
31416,DataTech Solutions,Social Media,Women 35-44,30 days,Facebook,"0,05","$16.103,00","2,27",New York,2021-01-26,389,4044,6,Foodies,1,January
31417,Alpha Innovations,Influencer,Women 35-44,15 days,YouTube,"0,08","$16.166,00","4,09",Chicago,2021-01-27,523,5193,10,Health & Wellness,1,January
31418,TechCorp,Search,Women 35-44,60 days,Facebook,"0,01","$8.973,00","2,46",Miami,2021-01-28,908,3259,7,Tech Enthusiasts,1,January
31419,NexGen Systems,Display,Women 25-34,15 days,YouTube,"0,14","$16.717,00","5,19",Chicago,2021-01-29,166,2292,6,Outdoor Adventurers,1,January
31420,DataTech Solutions,Social Media,Women 35-44,15 days,Google Ads,"0,13","$18.337,00","6,97",Los Angeles,2021-01-30,253,1472,9,Fashionistas,1,January
31421,TechCorp,Social Media,All Ages,60 days,YouTube,"0,02","$5.125,00","2,23",New York,2021-01-31,758,5218,10,Health & Wellness,1,January
31756,Alpha Innovations,Display,Women 35-44,60 days,Instagram,"0,09","$16.729,00","4,01",Houston,2021-01-01,878,3198,10,Outdoor Adventurers,1,January
31757,Innovate Industries,Social Media,All Ages,45 days,Facebook,"0,01","$6.699,00","6,29",Chicago,2021-01-02,993,7773,10,Tech Enthusiasts,1,January
31758,Innovate Industries,Influencer,Men 18-24,30 days,Facebook,"0,1","$11.355,00","2,86",New York,2021-01-03,774,3104,5,Health & Wellness,1,January
31759,TechCorp,Influencer,Women 25-34,15 days,Google Ads,"0,15","$16.515,00","2,85",Houston,2021-01-04,234,2365,6,Outdoor Adventurers,1,January
31760,Alpha Innovations,Email,Women 25-34,15 days,Instagram,"0,06","$18.245,00","7,03",Los Angeles,2021-01-05,680,8022,8,Fashionistas,1,January
31761,DataTech Solutions,Email,Women 25-34,15 days,YouTube,"0,01","$17.191,00","2,5",Chicago,2021-01-06,292,3190,6,Fashionistas,1,January
31762,Alpha Innovations,Influencer,Men 25-34,30 days,YouTube,"0,14","$11.117,00","5,67",New York,2021-01-07,104,6085,6,Outdoor Adventurers,1,January
31763,NexGen Systems,Search,Women 35-44,60 days,Facebook,"0,12","$18.025,00","6,61",Chicago,2021-01-08,909,1293,7,Outdoor Adventurers,1,January
31764,Innovate Industries,Email,All Ages,30 days,Website,"0,03","$19.026,00","3,31",New York,2021-01-09,971,4521,3,Fashionistas,1,January
31765,Innovate Industries,Social Media,All Ages,45 days,YouTube,"0,11","$10.394,00","4,87",Miami,2021-01-10,868,1557,7,Fashionistas,1,January
31766,TechCorp,Search,Men 25-34,15 days,YouTube,"0,08","$12.671,00","2,3",Los Angeles,2021-01-11,913,1566,2,Fashionistas,1,January
31767,TechCorp,Email,Women 25-34,60 days,Google Ads,"0,05","$19.951,00","6,34",New York,2021-01-12,307,2463,1,Foodies,1,January
31768,NexGen Systems,Display,Men 18-24,15 days,Email,"0,11","$7.011,00","2,88",Chicago,2021-01-13,812,6038,5,Tech Enthusiasts,1,January
31769,Innovate Industries,Social Media,Men 25-34,60 days,YouTube,"0,14","$16.814,00","6,27",Chicago,2021-01-14,540,7526,8,Foodies,1,January
31770,NexGen Systems,Email,All Ages,15 days,Google Ads,"0,11","$18.007,00","7,09",Houston,2021-01-15,584,2258,4,Tech Enthusiasts,1,January
31771,NexGen Systems,Display,Men 25-34,60 days,Facebook,"0,07","$7.364,00","4,73",Houston,2021-01-16,539,9324,5,Fashionistas,1,January
31772,TechCorp,Influencer,All Ages,45 days,Instagram,"0,05","$17.291,00","5,22",Miami,2021-01-17,310,8424,9,Tech Enthusiasts,1,January
31773,NexGen Systems,Influencer,All Ages,30 days,Email,"0,09","$11.804,00","4,14",New York,2021-01-18,869,6022,5,Outdoor Adventurers,1,January
31774,Innovate Industries,Search,Women 35-44,30 days,Instagram,"0,02","$7.247,00","5,25",Los Angeles,2021-01-19,509,7782,8,Fashionistas,1,January
31775,DataTech Solutions,Search,Men 25-34,45 days,Facebook,"0,06","$6.727,00","6,13",New York,2021-01-20,724,5057,2,Tech Enthusiasts,1,January
31776,Innovate Industries,Display,Women 35-44,15 days,Facebook,"0,04","$5.675,00","7,73",Chicago,2021-01-21,667,5864,2,Health & Wellness,1,January
31777,Innovate Industries,Search,All Ages,15 days,Instagram,"0,1","$19.126,00","7,3",New York,2021-01-22,169,9502,10,Health & Wellness,1,January
31778,Innovate Industries,Search,All Ages,30 days,Website,"0,05","$12.750,00","2,24",Houston,2021-01-23,676,5400,4,Health & Wellness,1,January
31779,Innovate Industries,Search,Women 35-44,15 days,YouTube,"0,02","$8.638,00","2,07",Houston,2021-01-24,930,3015,4,Foodies,1,January
31780,DataTech Solutions,Social Media,Men 18-24,45 days,Email,"0,05","$19.405,00","7,77",Miami,2021-01-25,945,9288,7,Tech Enthusiasts,1,January
31781,Innovate Industries,Display,Men 18-24,15 days,Website,"0,02","$7.886,00","7,6",New York,2021-01-26,696,6967,8,Outdoor Adventurers,1,January
31782,NexGen Systems,Influencer,All Ages,15 days,Facebook,"0,08","$5.158,00","4,49",New York,2021-01-27,195,7125,1,Health & Wellness,1,January
31783,Alpha Innovations,Display,Women 35-44,15 days,Instagram,"0,11","$8.257,00","3,14",Chicago,2021-01-28,322,9235,4,Health & Wellness,1,January
31784,Innovate Industries,Email,Women 25-34,15 days,Email,"0,14","$5.097,00","2,62",Los Angeles,2021-01-29,441,3823,8,Tech Enthusiasts,1,January
31785,Alpha Innovations,Email,Men 25-34,30 days,Instagram,"0,06","$18.755,00","4,6",New York,2021-01-30,667,1913,4,Tech Enthusiasts,1,January
31786,NexGen Systems,Social Media,Men 25-34,30 days,Facebook,"0,04","$15.449,00","7,85",Los Angeles,2021-01-31,484,8941,8,Tech Enthusiasts,1,January
32121,Alpha Innovations,Display,Women 35-44,60 days,Google Ads,"0,07","$17.424,00","6,11",Miami,2021-01-01,396,9596,7,Tech Enthusiasts,1,January
